"ID","Description","setSize","enrichmentScore","NES","pvalue","p.adjust","qvalue","rank","leading_edge","core_enrichment"
"SU_HO_CONV_CENT_CHONDROSARCOMA_STROMAL_C2_GRANULATING_CANCER_ASSOCIATED_FIBROBLAST","SU_HO_CONV_CENT_CHONDROSARCOMA_STROMAL_C2_GRANULATING_CANCER_ASSOCIATED_FIBROBLAST",177,-0.377165274552876,-1.87021271724351,1.1110048467683e-06,1.49415908238455e-05,9.37082360634532e-06,4988,"tags=42%, list=28%, signal=30%","Themis2/Cir1/Esd/Psmb8/Ly96/Asah1/Ak4/Errfi1/Fam13a/Bax/Bcas2/Atp6v0e/Pltp/Prr13/Nenf/Dnajc8/Hnmt/Wtap/Dhrs7/Eif4ebp1/Ctsl/Cfd/Arpc3/Sqstm1/Nfe2l2/Slc3a2/Snx6/Icam1/Tpt1/Srgn/Sh3bp5/Glrx/Smim3/Rnase4/Lamtor5/Fam210a/Sdcbp/Ifi205/Tnfaip6/Syf2/Bnip3l/Hmox1/Lamtor4/Sap18/Trmt112/Lims1/Rab32/Rala/Optn/Ftl1/Zfp36l1/Ang/Bri3/Serpine1/Arg2/Eif1/Gsto1/Txnip/Cnih4/Atp1b1/Btg1/Csta2/Cebpz/Cmip/Lrrfip1/Apoe/Upp1/Snx9/Arrdc3/Cystm1/Ube2b/Plin2/Gadd45a/Fth1"
"FAN_OVARY_CL12_T_LYMPHOCYTE_NK_CELL_2","FAN_OVARY_CL12_T_LYMPHOCYTE_NK_CELL_2",154,-0.393741478947481,-1.92366409193285,1.12812527194619e-06,1.49797900034374e-05,9.39478074572109e-06,4303,"tags=38%, list=24%, signal=29%","Glipr1/Cst7/Atp6v0e/Tagln2/Cd53/Rap1b/Ppp1cb/Cdc42/Cldnd1/Tram1/Selenot/Calm1/Slc3a2/Saraf/Rhog/Tpt1/Srgn/Msn/Tgfb1/Ltb/Ppp2r5c/Elf1/Pabpc1/Prrc2c/Pbxip1/Tsc22d3/Ptprc/Ddit4/Cxcr4/Iscu/Stk4/Cast/Fnbp1/Zfp36l2/Abracl/Akap13/Gimap7/Ywhab/Eif1/Ezr/Ppp1r2/Cd44/Phlda1/Kmt2e/Birc3/Btg1/Lrrfip1/Samsn1/Wipf1/Cytip/Nr3c1/Ankrd12/Clec2e/Ypel5/Baz1a/Plin2/Fth1/Crem"
"DESCARTES_FETAL_ADRENAL_STROMAL_CELLS","DESCARTES_FETAL_ADRENAL_STROMAL_CELLS",122,0.47986816809231,1.98323045886988,1.2098778527849e-06,1.5864523344642e-05,9.94965339461264e-06,3891,"tags=44%, list=22%, signal=35%","Dio3/Igfn1/Tbx18/Cldn11/Srpx2/Myocd/Itga11/Cyp1b1/Sfrp2/Wt1/Abi3bp/Bicc1/Pcolce/Adra1d/Gata4/Pdgfrl/Col3a1/Pdgfra/Pde1a/Tdo2/Meox2/Pcdh18/Foxs1/Trpc4/Ebf3/Gli2/Cdh11/Adh1/Fgf7/Npy5r/Fap/Rspo3/Rspo2/Pth1r/Col6a3/Fmod/Rem1/Kdelr3/Col1a1/Dmkn/C1rb/Islr/Il6/Lrrc17/Cbln4/Aard/Lrrc71/Ano1/Fndc1/Glp2r/Rxfp2/Ogn/Olfml1/Postn"
"KEGG_NOD_LIKE_RECEPTOR_SIGNALING_PATHWAY","KEGG_NOD_LIKE_RECEPTOR_SIGNALING_PATHWAY",58,-0.542745887368646,-2.22927729587724,1.2526752307052e-06,1.62229174939476e-05,1.01744252006595e-05,3434,"tags=50%, list=19%, signal=41%","Map3k7/Casp8/Pycard/Nlrp1a/Mapk1/Il1b/Cxcl1/Casp4/Ikbkb/Sugt1/Cxcl2/Mefv/Rela/Ikbkg/Nod2/Traf6/Birc3/Nfkbia/Nlrp3/Naip2/Hsp90aa1/Chuk/Xiap/Nlrc4/Card6/Erbin/Tab3/Tab2/Cxcl3"
"MANNO_MIDBRAIN_NEUROTYPES_HRGL2B","MANNO_MIDBRAIN_NEUROTYPES_HRGL2B",397,0.352144062640066,1.66731785389043,1.28120792989347e-06,1.63900868104664e-05,1.02792677302107e-05,3610,"tags=32%, list=20%, signal=26%","Nckap5/Rtkn2/Col4a5/Id4/Obsl1/Csmd3/Sox8/Gdpd2/Ntrk3/Mns1/Lix1/Igfbp2/Nes/Abat/Mttp/Fgfbp3/Rgma/Kif14/Mt3/Sfrp2/Atp13a4/Npas3/Slc1a2/Tacc3/Slitrk2/Cfap44/Pax7/Metrn/Ranbp3l/Tpx2/Scn1a/Racgap1/Wscd1/Ncan/Sall1/Dbx2/Pou3f2/Itgb8/Dnah7c/Denn2b/Birc5/Lrrn1/Pard3b/Nsmf/Ccdc8/Fgfr3/Atp2b2/Cenpe/Vcam1/Kif23/Esco2/Lrp2/Asic3/Gpc4/Mmd2/Arhgef26/Sez6l/Sncaip/Col27a1/Wnt7b/Elovl2/Shisa3/Has2/Col11a1/Aqp4/Kcne1l/Pde1c/Igsf9b/Sema6a/Fzd2/Vwa3a/Nfia/Nuf2/Bard1/Wfs1/Luzp2/Cdh13/Kif2c/Xrcc3/Aurkb/Bub1b/Rftn2/Slc1a3/Cdc25c/Dbi/Tril/Spag1/Pif1/Irx4/Cspg5/Fam181b/Serpinh1/Sox5/H2ax/Dclk2/Sox1/Egr2/Nfix/Garem2/Itpr2/Pea15a/Nfib/Dnaaf1/Hepacam/Mcc/Gbx2/Mybl2/Ncapg/Prdm13/Sel1l3/Sox9/Grid2/Sox21/Cdca8/Aamdc/Lrrc17/Mki67/Enho/Scube2/Serpine2/Ptn/Kif15/Sparcl1/Wwc1/Fanci/Pdlim5/Epb41l4b"
"HE_LIM_SUN_FETAL_LUNG_C6_DEUTEROSOMAL_CELL","HE_LIM_SUN_FETAL_LUNG_C6_DEUTEROSOMAL_CELL",208,0.409667627426288,1.81711523173877,1.45904361134367e-06,1.84402017867411e-05,1.15650254545313e-05,5021,"tags=50%, list=28%, signal=36%","Plaat1/Ube2t/Cntrob/Fbxo43/Kif14/Ccnb2/Asap2/Paqr4/Mmp23/Tacc3/Tpx2/Racgap1/Ccdc158/Cenpw/Ccdc14/Nup93/Fam216a/Birc5/Plk1/Lrr1/Nek2/Kif23/Mycl/Kif20a/Tmem108/Matn2/Tubg1/Rcc2/Tedc2/Insig1/Oat/Fancm/Neu3/Lin9/Prc1/Brca2/Rad54l/Nuf2/Pccb/Bard1/Cdc20/Orc6/Rad51ap1/Aurka/Eme1/Mest/Ttk/Ect2/Tm7sf3/Myo3a/Ncaph/Melk/Ccnb1/Foxm1/Mtfp1/Chtf18/Tedc1/Spag5/Ezh2/Aspm/Cdca8/Rexo5/Ptn/Kif15/Slc12a2/Cenpf/Fanci/Chaf1a/Dbndd1/Slc43a3/Rpl39l/Coch/Polh/Cdk1/Mcidas/Ube2s/Tyms/Ercc6l/Top2a/Hdgfl3/Anks1b/Rttn/Cldn12/Ctnnbip1/Asf1b/Chaf1b/Rnaseh2a/Iqcc/Hmgb3/H3c10/Kif20b/Acot7/Cyth3/Enc1/Kif18a/Poc1a/E2f7/Spats2/Ckap2l/Kpna2/Cadm1/Mad2l1/Hyls1"
"SU_HO_CONV_CENT_CHONDROSARCOMA_STROMAL_C1_OSSIFICATION_STROMAL_CELL","SU_HO_CONV_CENT_CHONDROSARCOMA_STROMAL_C1_OSSIFICATION_STROMAL_CELL",188,-0.363073001163111,-1.81617704063391,1.5011220934763e-06,1.8746155667341e-05,1.17569086268507e-05,4336,"tags=41%, list=24%, signal=32%","Nudt4/Gabarapl2/Zbtb16/Luzp1/Ints6/Enpp1/Slc20a1/Srsf6/Csrnp1/Cmpk1/Smoc1/Hnrnpab/Dnajb6/Ppp1cb/Cdc42/Nfil3/Coq10b/Klf2/Foxc1/Sppl2a/Itprip/Rcan1/Fn1/Saraf/Ddx5/Ywhaz/Cd47/Tmem14a/Pabpc1/Ppp1r15a/Ankrd28/Hif1a/Klf9/Lrp10/Ivns1abp/Clu/Tgif1/Abl2/Rtn4/Ifngr1/Mmp3/Morf4l1/Nedd9/Naa50/Ppp3ca/Foxo3/Cdc42se1/Cd164/Dnaja1/Zfp36l2/Dstn/Id2/Jun/Tm9sf2/Pttg1ip/Rasd1/Eif4g2/Ezr/Mmp13/Ak1/Cdkn1a/Pim1/Nfkbia/Fam107b/Trps1/Mcl1/Ccnd2/Hsp90aa1/Uap1/Ube2q2/Cebpb/Klf10/Jmjd1c/Smim4/Mafb/B4galt1/Irf2bp2/Glul"
"DESCARTES_FETAL_PANCREAS_ISLET_ENDOCRINE_CELLS","DESCARTES_FETAL_PANCREAS_ISLET_ENDOCRINE_CELLS",99,0.497007298821602,2.00940065528271,1.5255898071242e-06,1.88275730314504e-05,1.18079706433761e-05,4490,"tags=41%, list=25%, signal=31%","Vwa5b2/Ttr/Chga/Kcnma1/Ddc/Fam135b/Pax6/Hadh/Mab21l4/Rgs7/Acvr1c/Egr4/Hepacam2/Stxbp5l/Tmprss6/Rgs4/Asic2/Ptprn2/Slc35f4/Adgra1/Deup1/Gria3/Isl1/Slc17a6/Ffar4/Lhx4/St6galnac5/Crocc2/Qpct/Ghrl/Eya2/Igfbpl1/Cep126/Cnga3/Trpm5/Cldn18/Syndig1l/Gjd2/Plppr1/Pcsk2/Btbd17"
"HALLMARK_INFLAMMATORY_RESPONSE","HALLMARK_INFLAMMATORY_RESPONSE",197,-0.361254889221644,-1.82172456617157,1.55246908305924e-06,1.89365124201064e-05,1.18762934750554e-05,3442,"tags=35%, list=19%, signal=28%","C3ar1/Olr1/Csf3/Atp2a2/Rhog/Pde4b/Mmp14/Icam1/Ptger2/Sema4d/Cd82/Cmklr1/Il1b/Cd55/Nampt/Slc31a2/Hif1a/Kif1b/Il10ra/Fpr1/Tnfaip6/Cd14/Clec5a/Msr1/P2ry2/Il18rap/Ccr7/Scarf1/Ptafr/Ereg/Ccl20/Irak2/Lcp2/Mefv/Lyn/Ifitm1/Il4ra/Serpine1/Pvr/Sgms2/Inhba/Gch1/Rela/Raf1/Gnai3/C5ar1/Atp2b1/Nod2/Cdkn1a/Nfkbia/Il18r1/Gpr132/Tlr2/Hrh1/Hbegf/Nlrp3/Mxd1/Osm/Sell/Abca1/Kcna3/Csf3r/Sele/Adora2b/Il1a/Icosl/Tnfrsf9/Il12b"
"HALLMARK_IL6_JAK_STAT3_SIGNALING","HALLMARK_IL6_JAK_STAT3_SIGNALING",87,-0.474775296390311,-2.09800299600991,1.75890914062234e-06,2.12079964196878e-05,1.33008858183783e-05,2989,"tags=39%, list=17%, signal=33%","Map3k8/Tgfb1/Il1r2/Ltb/Il1b/Il12rb1/Ptpn2/Cxcl1/Il13ra1/Tnfrsf12a/Cd14/Ccr1/Hmox1/Ifngr1/Cxcl2/Cbl/Cxcl13/Csf2rb2/Il4ra/Socs3/Jun/Il2ra/Cd44/Pim1/Il18r1/Tlr2/Fas/Il17ra/Ptpn1/Cd38/Pf4/Csf3r/Cxcl3/Pdgfc"
"DESCARTES_FETAL_STOMACH_NEUROENDOCRINE_CELLS","DESCARTES_FETAL_STOMACH_NEUROENDOCRINE_CELLS",34,0.671732522105376,2.18907817710838,2.688972984478e-06,3.20537802354253e-05,2.01029678863487e-05,2063,"tags=38%, list=12%, signal=34%","Vwa5b2/Ttr/Chga/Gc/Slc38a11/Rbpjl/Pax6/Dpep1/Tph1/Rgs4/Depp1/Syt13/Kcnh7"
"KEGG_APOPTOSIS","KEGG_APOPTOSIS",80,-0.478680209791511,-2.08898170362242,2.83697625940083e-06,3.34380684956345e-05,2.09711432539979e-05,3392,"tags=57%, list=19%, signal=47%","Bid/Pik3r5/Pik3cd/Bax/Prkx/Akt3/Ppp3cc/Ppp3cb/Bcl2l1/Bcl2/Casp8/Pik3r1/Tnfrsf10b/Casp3/Irak1/Il1b/Atm/Map3k14/Ikbkb/Irak3/Ppp3r1/Ppp3ca/Irak2/Irak4/Il1rap/Csf2rb2/Capn1/Rela/Ikbkg/Chp1/Apaf1/Prkar2b/Chp2/Birc3/Nfkbia/Pik3cg/Fas/Pik3ca/Ngf/Fasl/Chuk/Xiap/Il1a/Cflar/Akt2/Ripk1"
"DESCARTES_FETAL_THYMUS_STROMAL_CELLS","DESCARTES_FETAL_THYMUS_STROMAL_CELLS",131,0.450020116718784,1.88210445960358,3.02130901052114e-06,3.52150350226297e-05,2.20855921821721e-05,4647,"tags=51%, list=26%, signal=38%","Col6a6/S1pr3/Obsl1/Igf2/Fam227a/Sfrp2/Gpc3/Pcolce/Fbn2/Col6a1/Flnc/Rcn3/Gas1/Itgb8/Col3a1/Sfrp1/Pdgfra/Ccdc8/Fkbp9/Srpx/Serping1/Tmem39a/Kars/Creb3l1/Dlk1/Adam12/Cdk2ap1/Sparc/Col1a2/Ebf2/Fbln1/Fkbp14/Mest/Col14a1/Col5a1/Fmod/Gjc1/Bgn/Slc39a13/Col1a1/Olfml3/C1rb/Islr/Pcdh7/Fbn1/Serpine2/Tns2/Maged2/Fndc1/Ogn/Fkbp10/Emilin1/Col5a2/Postn/Armcx2/Dnajc25/Adamts5/Adamtsl3/Dhrs1/Psenen/C1s1/Il11ra1/Clec11a/Col5a3/Ncam2/Tssc4/Mfge8"
"HE_LIM_SUN_FETAL_LUNG_C1_GHRL_POS_NEUROENDOCRINE_CELL","HE_LIM_SUN_FETAL_LUNG_C1_GHRL_POS_NEUROENDOCRINE_CELL",140,0.437832152710255,1.84536340834148,3.28893141192844e-06,3.79130664957465e-05,2.37776996235428e-05,3641,"tags=38%, list=20%, signal=30%","Vwa5b2/Ttr/Chga/Fstl5/Nrxn1/Vtn/Cdh10/Srrm4/Cxxc4/Dpp10/Syt4/Cplx2/Runx1t1/Jakmip2/Cadps/Tmem176b/Ank/Cnih2/Tmem176a/Mab21l4/Gpbar1/Hepacam2/Plppr2/Pde8b/Gpc6/Rtn1/Rgs4/Arhgef26/Matn2/Gpx3/Gprin3/Snca/Eya4/Rab3b/Casz1/Snap25/Isl1/Ffar4/Neurl1a/Mapk8ip1/Nsg2/Lysmd2/Psd/Clip3/Scg2/Bace1/Kcnh2/Qpct/Celf3/Cntnap2/Ghrl/Rimbp2/Chgb"
"HALLMARK_TGF_BETA_SIGNALING","HALLMARK_TGF_BETA_SIGNALING",54,-0.555681200550682,-2.2519534388574,3.3254821387053e-06,3.79177256902376e-05,2.37806217012679e-05,4927,"tags=65%, list=27%, signal=47%","Ncor2/Cdh1/Bmpr2/Acvr1/Ifngr2/Junb/Slc20a1/Cdk9/Rab31/Map3k7/Hipk2/Smad7/Tgfb1/Ltbp2/Rhoa/Ppp1r15a/Thbs1/Tgif1/Smurf1/Ube2d3/Furin/Id1/Id2/Serpine1/Pmepa1/Ppm1a/Smurf2/Xiap/Trim33/Tgfbr1/Skil/Klf10/Arid4b/Apc/Ski"
"HU_FETAL_RETINA_RPC","HU_FETAL_RETINA_RPC",103,0.474189931406106,1.92551730804301,3.73178912098689e-06,4.20929762141425e-05,2.6399187330128e-05,5198,"tags=53%, list=29%, signal=38%","Rax/Shisa2/S1pr3/Ube2t/Tox/Ccnb2/Sfrp2/Dapl1/Pimreg/Cenpm/Fign/H4c3/Lrp2/Cdh11/Aldh1a7/Pclaf/Mdk/Mab21l1/Aurkb/Snrpb/H2az1/Mest/Snrpg/Sorcs1/Pcdh7/Scube3/Mcm5/Ifitm3/Lgr5/Gins2/Hmgn3/Cenpf/Uhrf1/Atad2/Cdk1/Mcm4/Fzd5/Plpp3/Hmgb2/Ahi1/Tyms/Mcm2/Top2a/Hmgn2/Vim/Mcm3/Srsf2/Nusap1/Col2a1/Nasp/Mad2l1/Meis1/Lman1/Hells/Crb1"
"KEGG_RENAL_CELL_CARCINOMA","KEGG_RENAL_CELL_CARCINOMA",69,-0.489885774459406,-2.07016215285514,4.59389153105915e-06,5.12658746391601e-05,3.21520963819929e-05,4788,"tags=58%, list=27%, signal=43%","Pik3r5/Pik3cd/Rac1/Akt3/Rapgef1/Arnt/Rap1b/Tgfb2/Cdc42/Pik3r1/Ep300/Rap1a/Mapk1/Tgfb1/Vegfb/Nras/Flcn/Hif1a/Eloc/Crkl/Cul2/Map2k1/Egln3/Rbx1/Jun/Raf1/Tgfa/Pik3cg/Pik3ca/Kras/Gab1/Vegfa/Braf/Pak2/Pgf/Sos2/Crk/Sos1/Crebbp/Akt2"
"HE_LIM_SUN_FETAL_LUNG_C2_PLATELET_CELL","HE_LIM_SUN_FETAL_LUNG_C2_PLATELET_CELL",350,-0.295625329633921,-1.56426412083689,4.87381067132332e-06,5.38171304654543e-05,3.37521514634579e-05,3424,"tags=31%, list=19%, signal=26%","Mturn/Tcp11l2/Txnl4b/Rnf103/Clk4/Wasl/Maco1/Slc25a17/H4c2/P2rx1/Klhl5/Inpp5k/Dgkd/H4c11/Casp3/Tmem140/Ell2/Lmbrd2/Gdf15/Uhrf1bp1/H3c1/Stom/Thbs1/Stim1/Selp/Ctnnal1/Crkl/Sde2/Ppp4r3b/Ptbp2/Usp42/Ttc33/Cish/Atg4d/Ptgs1/Pcgf5/Mgme1/Mbtd1/Pim2/Gclm/Cxcl2/Ikzf5/Net1/Brox/Zfyve1/Arid5b/Mob1b/Rbm38/Egln3/Peli2/Igf1r/Optn/Rybp/Rab37/Larp4/Lysmd3/Kctd13/Serpine1/Phf1/Ripor2/Sgms1/Pdzd8/Zbtb11/Npat/Klhl42/Khdc4/Lemd3/Ankrd33b/Acrbp/Prkar2b/Traf6/Pim1/Herc1/Nfe2/D5Ertd579e/Plekhf2/Uimc1/Gab1/Mmd/Arrdc4/Zmym5/Mapk6/Carmil1/H4c12/Ppm1a/Dennd4c/Ccnt2/Otud5/Ston2/Pf4/Cpeb2/Crebrf/Senp5/Kbtbd2/Cdk17/Ltbp1/Adora2b/Tbc1d15/Cnst/Txlng/Bbc3/Siah1a/Ago3/Sos1/Ube2h/Susd1/Klhl24/Gadd45a/Ppbp/Usp12"
"DESCARTES_FETAL_LUNG_STROMAL_CELLS","DESCARTES_FETAL_LUNG_STROMAL_CELLS",38,0.634355448413057,2.14417139835746,5.13410280588957e-06,5.58421526007636e-05,3.50221718684233e-05,2903,"tags=53%, list=16%, signal=44%","Tulp1/S1pr3/Tmem132c/Slit2/Hpse2/Gabrg3/Myocd/Mmp23/Cacna1g/Bmp5/Vegfd/Phex/Pdgfra/Tdo2/Fgf7/Fap/Rspo2/Pth1r/Musk/Lama2"
"DESCARTES_FETAL_EYE_MICROGLIA","DESCARTES_FETAL_EYE_MICROGLIA",132,-0.400747855039773,-1.9177777148948,5.16366902028033e-06,5.58421526007636e-05,3.50221718684233e-05,5150,"tags=54%, list=29%, signal=39%","P2ry12/Csf1r/Slc7a7/Arhgap22/Wdfy4/Stab1/Txk/Card11/Atp8b4/Scin/Ncf2/Arhgap15/Vsig4/Pik3r5/C1qc/Nckap1l/Clec7a/Spn/Cd84/Glipr1/Rnaset2a/Runx2/Pik3ap1/Lcp1/Itgam/Plk3/Apbb1ip/Dock8/Slc9a9/Gmip/Fyb/Hck/C1qa/Tbxas1/Sp140/Olr1/Ms4a6c/Tfec/Kcnk13/Trpm2/Arhgap30/Fgd3/Vav1/Rhbdf2/Ptprc/Ms4a7/Il10ra/Cd14/Jak2/Ikzf1/Ptafr/Irf8/Lpcat2/Plek/F13a1/Dock11/Itgal/Fmnl1/Slco2b1/Rab20/Tlr2/Inpp5d/Gpr34/Naip2/Pram1/Rhoh/Csf3r/Il6ra/Mertk/Elf4/Adap2"
"DESCARTES_FETAL_THYMUS_THYMIC_EPITHELIAL_CELLS","DESCARTES_FETAL_THYMUS_THYMIC_EPITHELIAL_CELLS",193,0.403482537588723,1.7763500666744,5.40324738375194e-06,5.78368010770999e-05,3.62731430165947e-05,4261,"tags=38%, list=24%, signal=29%","Trpm6/Fam163a/Slc46a2/Pask/Col4a6/Clic6/Tle2/Trpm3/Gabrg3/Cxxc4/Gpld1/Ppargc1a/Fam135b/Synpo2/Sgpp2/Mgat4c/Syndig1/Slc6a1/L3mbtl4/Col19a1/Ano9/Mapk10/Clec2l/Sgsm1/Col26a1/Slit3/Cacna1i/Ppfia3/Unc5d/Robo2/Kctd1/Gli2/Lmo3/Sez6l/Col27a1/Mtcl1/Atp10b/Clec1a/Rps6ka6/Fras1/Csrnp3/Tenm3/Rhpn2/Sh3rf3/Cdh4/Kcnh7/Eya4/Thsd7b/Igdcc3/Exoc3l4/Fgfr2/B3galt5/Enpp6/Myo3a/St7/Sh2d4a/Sorcs1/Oxct1/Kcnq3/Ptpn3/Adamts17/Eya2/Pax9/Enpp3/Dpp6/Kremen2/Gga2/Frem1/Epb41l4a/Prkg1/Otud7a/Pknox2/Egfr"
"DESCARTES_FETAL_HEART_VISCERAL_NEURONS","DESCARTES_FETAL_HEART_VISCERAL_NEURONS",69,0.540122143986191,2.05676492262653,5.81798489516192e-06,6.1647132879039e-05,3.86628448641808e-05,2974,"tags=42%, list=17%, signal=35%","Fam163a/Elavl2/Ddc/Rgs9/Fndc9/Slc5a7/Slc10a4/Gal/Myt1/Nefh/Stac/Kcnk3/Car10/Oprm1/Tmem255a/Rgs4/Elavl4/Grm8/Ptprr/Tmc3/Kctd16/Eya4/Rab3b/Mab21l1/Isl1/Chrna7/Chrm1/Gng4/Syt9"
"DESCARTES_MAIN_FETAL_MICROGLIA","DESCARTES_MAIN_FETAL_MICROGLIA",128,-0.405775108565336,-1.92340411282162,6.03292309467015e-06,6.32853632630899e-05,3.96902835175668e-05,3924,"tags=41%, list=22%, signal=32%","Appl2/Arhgap12/Apbb1ip/Dock8/Slc9a9/Siglece/Olr1/Tnfrsf10b/Tm6sf1/Rap1a/Slc2a5/Kcnk13/Trpm2/Ptprj/Gpr84/Rhbdf2/Stx7/Tlr7/Il13ra1/Fpr1/Rabep1/Fam102b/Ifngr1/P2ry13/Ptafr/Irak2/Znrf2/Mef2a/Lpar5/Gab3/Lrrc8c/Sorl1/Tbc1d12/B3gnt5/Map4k4/Slco2b1/Entpd1/Lrch1/Maml2/Il17ra/Gpr34/Samsn1/Tlr6/Abr/Fcgr2b/Tlr4/Il6ra/Mgat4a/Mertk/Havcr2/Tgfbr1/Ceacam15"
"HALLMARK_E2F_TARGETS","HALLMARK_E2F_TARGETS",199,0.397069372456266,1.75526187635981,6.74767133285688e-06,7.00822497838304e-05,4.3953044117098e-05,4498,"tags=41%, list=25%, signal=31%","Ube2t/Ccnb2/Pole/Tacc3/Cdca3/Spc24/Pold2/Phf5a/Cenpm/Timeless/Cdkn2c/Racgap1/Tbrg4/Dut/Mxd3/Kif22/Naa38/Cdk4/Birc5/Tk1/Cenpe/Plk1/Ncapd2/Rpa1/Prdx4/Pold1/Tubg1/Kif18b/Prim2/Tcf19/Dscc1/Lyar/E2f8/Nme1/Brca2/Xrcc6/Bard1/Kif2c/Aurkb/Cdc20/Bub1b/Snrpb/Orc6/Rad51ap1/Aurka/Stmn1/Cdkn3/H2az1/Ssrp1/H2ax/Trip13/Melk/Mybl2/Pop7/Spag5/Ezh2/Cdca8/Ctps/Mki67/Mcm5/Mlh1/Atad2/Cdk1/Mcm4/Rpa3/Hmgb2/Psmc3ip/Ube2s/Nup107/Lig1/Mcm2/Top2a/Hmmr/Kif4/Asf1b/Rnaseh2a/Ranbp1/Pola2/Hmgb3/Ak2/Trp53/Mcm3"
"HALLMARK_P53_PATHWAY","HALLMARK_P53_PATHWAY",195,-0.349661876676189,-1.76527753430745,7.04301539943515e-06,7.24325799412498e-05,4.54270859096695e-05,3275,"tags=31%, list=18%, signal=26%","Kif13b/Slc3a2/St14/Fbxw7/Rb1/Tgfb1/Irak1/Mknk2/Cd82/Ppp1r15a/Sfn/Rap2b/Prmt2/Mdm2/Krt17/Stom/Rhbdf2/Ddit4/Ddit3/Dcxr/Osgin1/Hmox1/Notch1/Iscu/Prkab1/Tcn2/Mapkapk3/Foxo3/Zfp36l1/Cdk5r1/Pitpnc1/Tchh/Jun/Trib3/Procr/Tgfa/Slc7a11/Ninj1/Apaf1/Blcap/Rnf19b/Ak1/Cdkn1a/Fas/Rxra/Hbegf/Txnip/Ccnd2/Mxd1/Ier3/Btg1/Hspa4l/Sat1/Itgb4/Ccng1/Sertad3/Upp1/Nol8/Il1a/Sp1/Gadd45a"
"MANNO_MIDBRAIN_NEUROTYPES_HDA","MANNO_MIDBRAIN_NEUROTYPES_HDA",456,0.329254945970444,1.57584353852317,7.37414832335913e-06,7.51017630213954e-05,4.71011006857379e-05,3371,"tags=30%, list=19%, signal=25%","Lhfpl4/Chga/Cntn1/Kcnma1/Map2/Nrxn1/Tmem132b/Dnm3/Cobl/Tle2/Elavl2/Ddc/Fndc9/Srcin1/Gfra1/En2/Srrm4/Rims1/Lsamp/Clvs2/Kcnab1/Tox2/Syt4/Foxp2/Fgf9/Golga7b/Mtus2/Grik2/Mast1/Dcx/Kcnip4/Cadps/Robo1/Fut9/Elovl4/Olfm3/Dclk1/Bcl11a/Rapgef5/Unc79/Fndc5/Rgs6/Shisal1/Tfr2/Klhl29/Elavl3/Nsg1/Gnaz/Prkcb/Ppfia2/Atp2b2/Dscam/Adcy8/Plppr2/Robo2/Rtn1/Ebf3/Gpr85/Trim46/Sez6l/Nrxn2/Lmx1a/Elavl4/Celf5/Slc16a14/Dlk1/Epha5/Mmp24/Gng3/Ntm/Tmem178b/Gria4/Grm8/Gprin3/Ebf1/Cbln2/Klhl1/Syt13/Csrnp3/Dmtn/Ankrd13b/Cdh4/Pappa/Tac1/Akap12/Ebf2/Thsd7b/Tm2d3/Tmod2/Cdh13/Casz1/Slc1a4/Smpd3/Mab21l1/Ccdc136/Gria3/Pak3/Rtl9/Snap25/Ica1l/Tafa1/Sv2a/Sertad4/Stmn1/Ralyl/Cngb1/Frmd3/Tenm1/Crhbp/Chrna7/Cacng2/Slc17a6/Nfix/Fam13c/Adcy2/Slc4a3/Nsg2/Tuba1a/Ncdn/C2cd4c/Uchl1/Armh4/Nav3/Psd/Pcdhgc4/Kcnq3/Actl6b/Plxna3/Hpgd/Sox11/Nrep/Ptges3l/Snap91/Garnl3/Ccser1/Celf3/Ntng1"
